MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
240,31,73,.425,12,29,.414,34,50,.680,14,33,47,22,7,3,13,30,108,,240,.568,.507,.397,.685,35.9,75.0,56.6,71.0,7.7,4.3,12.0,100.0,118.8,99.0,
240,28,79,.354,3,10,.300,31,39,.795,11,25,36,16,7,3,11,32,90,,240,.468,.373,.127,.494,25.0,64.1,43.4,57.1,7.7,6.8,10.3,100.0,99.0,118.8,
240,32,84,.381,4,11,.364,16,21,.762,16,40,56,17,5,9,18,25,84,,240,.450,.405,.131,.250,30.8,60.6,47.5,53.1,5.3,10.7,16.2,100.0,88.2,106.1,
240,41,101,.406,4,17,.235,15,31,.484,26,36,62,20,10,17,9,17,101,,240,.441,.426,.168,.307,39.4,69.2,52.5,48.8,10.5,23.3,7.3,100.0,106.1,88.2,
240,38,78,.487,8,21,.381,16,19,.842,9,24,33,17,9,3,10,20,100,,240,.579,.538,.269,.244,23.7,72.7,46.5,44.7,10.5,7.1,10.4,100.0,116.1,117.3,
240,37,70,.529,14,28,.500,13,16,.813,9,29,38,23,5,3,20,20,101,,240,.656,.629,.400,.229,27.3,76.3,53.5,62.2,5.8,5.3,20.6,100.0,117.3,116.1,
240,39,80,.488,7,19,.368,20,26,.769,9,30,39,20,6,7,20,21,105,,240,.574,.531,.238,.325,25.7,76.9,52.7,51.3,6.0,10.6,17.9,100.0,105.7,121.8,
240,49,88,.557,8,22,.364,15,23,.652,9,26,35,28,11,5,12,25,121,,240,.617,.602,.250,.261,23.1,74.3,47.3,57.1,11.1,8.2,10.9,100.0,121.8,105.7,
265,39,80,.488,7,14,.500,21,24,.875,3,32,35,25,9,10,14,25,106,,265,.585,.531,.175,.300,7.9,68.1,41.2,64.1,8.9,12.5,13.4,100.0,104.8,106.8,
265,41,101,.406,6,21,.286,20,29,.690,15,35,50,27,8,9,10,20,108,,265,.475,.436,.208,.287,31.9,92.1,58.8,65.9,7.9,13.6,8.1,100.0,106.8,104.8,
240,31,84,.369,6,26,.231,11,19,.579,8,37,45,15,4,5,15,27,79,,240,.428,.405,.310,.226,17.8,72.5,46.9,48.4,4.2,8.2,14.0,100.0,82.0,92.3,
240,30,85,.353,6,24,.250,23,31,.742,14,37,51,17,7,4,15,21,89,,240,.451,.388,.282,.365,27.5,82.2,53.1,56.7,7.3,6.9,13.2,100.0,92.3,82.0,
240,34,89,.382,6,21,.286,17,30,.567,15,27,42,17,10,5,11,29,91,,240,.445,.416,.236,.337,29.4,65.9,45.7,50.0,10.6,8.9,9.7,100.0,96.7,109.5,
240,38,81,.469,8,25,.320,19,28,.679,14,36,50,22,5,13,17,24,103,,240,.552,.519,.309,.346,34.1,70.6,54.3,57.9,5.3,19.1,15.4,100.0,109.5,96.7,
240,39,86,.453,6,12,.500,17,23,.739,19,28,47,20,8,4,23,21,101,,240,.525,.488,.140,.267,45.2,73.7,58.8,51.3,8.4,6.0,19.3,100.0,105.5,109.7,
240,43,82,.524,4,15,.267,15,20,.750,10,23,33,21,10,5,17,21,105,,240,.578,.549,.183,.244,26.3,54.8,41.3,48.8,10.4,6.8,15.8,100.0,109.7,105.5,
240,36,75,.480,6,19,.316,17,24,.708,7,29,36,20,7,2,14,20,95,,240,.555,.520,.253,.320,17.9,70.7,45.0,55.6,7.7,3.8,14.1,100.0,104.3,117.5,
240,39,81,.481,9,28,.321,20,23,.870,12,32,44,20,9,3,14,17,107,,240,.587,.537,.346,.284,29.3,82.1,55.0,51.3,9.9,5.4,13.3,100.0,117.5,104.3,
240,36,71,.507,7,24,.292,25,30,.833,10,37,47,21,9,4,15,18,104,,240,.618,.556,.338,.423,29.4,72.5,55.3,58.3,10.3,5.9,15.1,100.0,119.6,92.0,
240,31,85,.365,3,17,.176,15,17,.882,14,24,38,19,9,5,11,22,80,,240,.433,.382,.200,.200,27.5,70.6,44.7,61.3,10.3,10.6,10.6,100.0,92.0,119.6,
240,37,86,.430,4,13,.308,21,25,.840,12,26,38,20,9,3,13,18,99,,240,.510,.453,.151,.291,27.9,74.3,48.7,54.1,9.6,6.0,11.8,100.0,105.7,127.0,
240,45,82,.549,16,32,.500,13,18,.722,9,31,40,23,5,3,14,25,119,,240,.662,.646,.390,.220,25.7,72.1,51.3,51.1,5.3,4.1,13.5,100.0,127.0,105.7,
240,33,81,.407,2,16,.125,21,26,.808,14,29,43,19,9,5,13,28,89,,240,.481,.420,.198,.321,32.6,69.0,50.6,57.6,10.1,8.6,12.3,100.0,100.2,119.4,
240,39,87,.448,11,29,.379,17,22,.773,13,29,42,23,4,9,10,19,106,,240,.548,.511,.333,.253,31.0,67.4,49.4,59.0,4.5,13.8,9.4,100.0,119.4,100.2,
240,33,75,.440,6,27,.222,23,32,.719,7,37,44,21,12,8,22,32,95,,240,.533,.480,.360,.427,16.7,71.2,46.8,63.6,11.8,13.3,19.8,100.0,93.3,75.6,
240,24,78,.308,3,18,.167,26,35,.743,15,35,50,13,11,3,26,26,77,,240,.412,.327,.231,.449,28.8,83.3,53.2,54.2,10.8,6.3,21.8,100.0,75.6,93.3,
240,40,80,.500,13,22,.591,9,17,.529,10,32,42,26,6,8,17,24,102,,240,.583,.581,.275,.213,23.8,66.7,46.7,65.0,6.4,12.5,16.3,100.0,109.1,116.6,
240,37,90,.411,8,26,.308,27,33,.818,16,32,48,26,13,9,9,22,109,,240,.521,.456,.289,.367,33.3,76.2,53.3,70.3,13.9,15.5,7.9,100.0,116.6,109.1,
240,40,77,.519,14,27,.519,10,14,.714,8,27,35,18,7,6,18,23,104,,240,.625,.610,.351,.182,27.6,67.5,50.7,45.0,8.0,9.5,17.8,100.0,118.5,106.0,
240,38,81,.469,3,18,.167,14,17,.824,13,21,34,16,8,6,13,16,93,,240,.526,.488,.222,.210,32.5,72.4,49.3,42.1,9.1,12.0,12.8,100.0,106.0,118.5,
240,37,69,.536,6,12,.500,15,18,.833,9,26,35,30,9,1,15,26,95,,240,.618,.580,.174,.261,29.0,70.3,51.5,81.1,10.8,2.2,16.3,100.0,114.3,108.3,
240,32,70,.457,9,24,.375,17,20,.850,11,22,33,22,5,2,19,15,90,,240,.571,.521,.343,.286,29.7,71.0,48.5,68.8,6.0,3.5,19.4,100.0,108.3,114.3,
240,36,83,.434,14,35,.400,16,18,.889,15,25,40,22,6,0,16,21,102,,240,.561,.518,.422,.217,32.6,65.8,47.6,61.1,6.7,0.0,15.0,100.0,113.9,134.0,
240,47,85,.553,8,21,.381,18,23,.783,13,31,44,25,8,5,9,15,120,,240,.631,.600,.247,.271,34.2,67.4,52.4,53.2,8.9,10.4,8.6,100.0,134.0,113.9,
240,28,65,.431,6,21,.286,28,34,.824,8,39,47,23,5,2,22,27,90,,240,.563,.477,.323,.523,29.6,73.6,58.8,82.1,5.5,3.5,21.6,100.0,99.0,102.3,
240,34,87,.391,7,30,.233,18,25,.720,14,19,33,17,10,4,11,27,93,,240,.474,.431,.345,.287,26.4,70.4,41.3,50.0,11.0,9.1,10.1,100.0,102.3,99.0,
240,38,91,.418,7,21,.333,8,13,.615,14,32,46,20,3,5,12,24,91,,240,.470,.456,.231,.143,29.8,76.2,51.7,52.6,3.3,7.6,11.0,100.0,100.8,107.4,
240,37,76,.487,4,10,.400,19,28,.679,10,33,43,18,8,3,12,21,97,,240,.549,.513,.132,.368,23.8,70.2,48.3,48.6,8.9,4.3,12.0,100.0,107.4,100.8,
240,39,80,.488,7,13,.538,20,26,.769,6,31,37,22,10,0,12,25,105,,240,.574,.531,.163,.325,16.7,91.2,52.9,56.4,10.5,0.0,11.6,100.0,109.7,102.4,
240,37,72,.514,6,15,.400,18,24,.750,3,30,33,20,4,1,18,23,98,,240,.594,.556,.208,.333,8.8,83.3,47.1,54.1,4.2,1.5,17.9,100.0,102.4,109.7,
265,41,104,.394,3,15,.200,29,33,.879,20,32,52,18,8,4,9,18,114,,265,.481,.409,.144,.317,39.2,74.4,55.3,43.9,7.9,6.8,7.1,100.0,112.8,106.9,
265,41,90,.456,13,31,.419,13,17,.765,11,31,42,25,4,14,19,28,108,,265,.554,.528,.344,.189,25.6,60.8,44.7,61.0,4.0,15.7,16.3,100.0,106.9,112.8,
240,35,79,.443,7,19,.368,20,27,.741,11,29,40,20,11,2,9,21,97,,240,.534,.487,.241,.342,23.9,72.5,46.5,57.1,12.6,3.8,9.0,100.0,111.4,102.2,
240,34,74,.459,8,21,.381,13,16,.813,11,35,46,19,5,3,18,15,89,,240,.549,.514,.284,.216,27.5,76.1,53.5,55.9,5.7,5.0,18.2,100.0,102.2,111.4,
240,34,71,.479,12,33,.364,38,44,.864,6,30,36,25,6,2,14,26,118,,240,.653,.563,.465,.620,16.2,76.9,47.4,73.5,6.2,3.2,13.4,100.0,122.0,114.7,
240,42,82,.512,7,20,.350,20,28,.714,9,31,40,24,5,2,14,35,111,,240,.588,.555,.244,.341,23.1,83.8,52.6,57.1,5.2,5.3,12.9,100.0,114.7,122.0,
240,32,86,.372,5,23,.217,12,22,.545,12,30,42,20,9,5,16,18,81,,240,.423,.401,.267,.256,23.1,66.7,43.3,62.5,9.3,7.8,14.3,100.0,83.8,96.2,
240,36,88,.409,9,24,.375,12,21,.571,15,40,55,25,10,11,18,19,93,,240,.478,.460,.273,.239,33.3,76.9,56.7,69.4,10.3,17.5,15.6,100.0,96.2,83.8,
240,32,78,.410,8,25,.320,17,23,.739,5,40,45,20,3,3,12,25,89,,240,.505,.462,.321,.295,11.6,76.9,47.4,62.5,3.2,4.3,12.0,100.0,96.2,101.6,
240,35,87,.402,2,18,.111,22,26,.846,12,38,50,15,2,5,7,21,94,,240,.477,.414,.207,.299,23.1,88.4,52.6,42.9,2.2,9.4,6.6,100.0,101.6,96.2,
240,34,83,.410,9,26,.346,17,19,.895,10,28,38,20,5,8,10,26,94,,240,.514,.464,.313,.229,22.2,66.7,43.7,58.8,5.6,11.3,9.9,100.0,106.1,116.3,
240,34,81,.420,4,10,.400,31,35,.886,14,35,49,14,6,2,10,24,103,,240,.534,.444,.123,.432,33.3,77.8,56.3,41.2,6.8,3.5,9.4,100.0,116.3,106.1,
240,31,81,.383,12,32,.375,18,21,.857,11,33,44,25,5,5,18,26,92,,240,.510,.457,.395,.259,24.4,91.7,54.3,80.6,5.4,10.2,16.6,100.0,99.2,110.0,
240,35,69,.507,7,20,.350,25,33,.758,3,34,37,26,10,6,12,20,102,,240,.611,.558,.290,.478,8.3,75.6,45.7,74.3,10.8,12.2,12.6,100.0,110.0,99.2,
240,29,80,.363,3,11,.273,10,13,.769,9,36,45,16,8,0,18,22,71,,240,.414,.381,.138,.163,18.8,87.8,50.6,55.2,8.6,0.0,17.4,100.0,76.3,74.1,
240,26,72,.361,4,14,.286,13,18,.722,5,39,44,17,10,4,20,16,69,,240,.432,.389,.194,.250,12.2,81.3,49.4,65.4,10.7,5.8,20.0,100.0,74.1,76.3,
240,42,87,.483,7,26,.269,11,13,.846,12,36,48,18,3,3,8,23,102,,240,.550,.523,.299,.149,27.9,78.3,53.9,42.9,3.5,5.1,7.9,100.0,117.6,103.7,
240,32,76,.421,1,17,.059,25,35,.714,10,31,41,21,3,3,7,15,90,,240,.492,.428,.224,.461,21.7,72.1,46.1,65.6,3.5,4.9,7.1,100.0,103.7,117.6,
240,41,88,.466,4,14,.286,18,25,.720,17,20,37,21,9,3,22,27,104,,240,.525,.489,.159,.284,35.4,62.5,46.3,51.2,8.9,5.0,18.2,100.0,103.2,126.0,
240,46,83,.554,11,23,.478,24,28,.857,12,31,43,30,10,4,20,26,127,,240,.666,.620,.277,.337,37.5,64.6,53.8,65.2,9.9,5.4,17.3,100.0,126.0,103.2,
240,37,98,.378,1,25,.040,15,18,.833,14,30,44,20,10,8,10,26,90,,240,.425,.383,.255,.184,26.4,75.0,47.3,54.1,10.2,19.0,8.6,100.0,92.2,106.6,
240,32,76,.421,12,34,.353,28,40,.700,10,39,49,20,9,8,17,24,104,,240,.556,.500,.447,.526,25.0,73.6,52.7,62.5,9.2,11.0,15.4,100.0,106.6,92.2,
240,33,69,.478,9,23,.391,31,40,.775,5,33,38,15,3,8,14,24,106,,240,.612,.543,.333,.580,14.7,71.7,47.5,45.5,3.2,11.0,13.9,100.0,113.7,112.6,
240,38,85,.447,4,12,.333,25,31,.806,13,29,42,26,9,4,10,29,105,,240,.532,.471,.141,.365,28.3,85.3,52.5,68.4,9.7,8.7,9.2,100.0,112.6,113.7,
240,46,89,.517,6,25,.240,11,19,.579,11,33,44,25,4,6,12,25,109,,240,.560,.551,.281,.213,25.0,70.2,48.4,54.3,4.1,8.6,11.0,100.0,112.3,107.2,
240,38,89,.427,7,19,.368,21,28,.750,14,33,47,24,8,4,13,19,104,,240,.513,.466,.213,.315,29.8,75.0,51.6,63.2,8.2,6.3,11.4,100.0,107.2,112.3,
240,35,80,.438,7,26,.269,14,20,.700,11,30,41,19,4,10,17,26,91,,240,.512,.481,.325,.250,23.9,83.3,50.0,54.3,4.2,16.7,16.1,100.0,95.2,106.7,
240,37,80,.463,6,20,.300,22,31,.710,6,35,41,24,8,6,13,20,102,,240,.545,.500,.250,.388,16.7,76.1,50.0,64.9,8.4,11.1,12.2,100.0,106.7,95.2,
240,33,83,.398,4,21,.190,38,48,.792,15,35,50,13,4,4,7,21,108,,240,.519,.422,.253,.578,32.6,79.5,55.6,39.4,4.3,6.6,6.3,100.0,115.5,101.6,
240,38,81,.469,7,20,.350,12,24,.500,9,31,40,25,3,7,14,37,95,,240,.519,.512,.247,.296,20.5,67.4,44.4,65.8,3.2,11.3,13.3,100.0,101.6,115.5,
240,41,83,.494,12,24,.500,20,29,.690,9,26,35,33,16,0,16,20,114,,240,.595,.566,.289,.349,21.4,86.7,48.6,80.5,16.2,0.0,14.3,100.0,115.3,97.1,
240,35,67,.522,7,23,.304,19,26,.731,4,33,37,28,9,10,24,21,96,,240,.612,.575,.343,.388,13.3,78.6,51.4,80.0,9.1,16.9,23.4,100.0,97.1,115.3,
240,36,87,.414,7,31,.226,12,15,.800,6,28,34,17,8,7,11,22,91,,240,.486,.454,.356,.172,13.3,68.3,39.5,47.2,8.2,11.3,10.5,100.0,93.2,120.8,
240,42,88,.477,7,26,.269,27,33,.818,13,39,52,19,10,6,13,15,118,,240,.575,.517,.295,.375,31.7,86.7,60.5,45.2,10.2,10.7,11.3,100.0,120.8,93.2,
240,34,80,.425,9,22,.409,20,24,.833,16,26,42,18,11,3,27,28,97,,240,.536,.481,.275,.300,36.4,81.3,55.3,52.9,11.2,5.0,23.0,100.0,98.3,109.5,
240,40,73,.548,4,13,.308,24,33,.727,6,28,34,28,18,5,19,21,108,,240,.617,.575,.178,.452,18.8,63.6,44.7,70.0,18.2,8.6,17.8,100.0,109.5,98.3,
240,34,68,.500,3,10,.300,27,33,.818,9,37,46,21,4,11,19,22,98,,240,.594,.522,.147,.485,27.3,77.1,56.8,61.8,4.4,19.3,18.7,100.0,108.2,101.5,
240,33,88,.375,9,31,.290,17,21,.810,11,24,35,23,10,7,8,25,92,,240,.473,.426,.352,.239,22.9,72.7,43.2,69.7,11.0,12.1,7.6,100.0,101.5,108.2,
240,37,79,.468,4,16,.250,24,39,.615,9,19,28,11,8,5,10,28,102,,240,.530,.494,.203,.494,22.0,63.3,39.4,29.7,8.8,10.9,9.4,100.0,112.0,117.5,
240,35,70,.500,9,24,.375,28,38,.737,11,32,43,22,6,6,16,29,107,,240,.617,.564,.343,.543,36.7,78.0,60.6,62.9,6.6,9.5,15.6,100.0,117.5,112.0,
240,33,70,.471,6,15,.400,21,29,.724,8,30,38,20,7,2,12,16,93,,240,.562,.514,.214,.414,22.9,78.9,52.1,60.6,8.1,3.2,12.7,100.0,107.8,111.3,
240,39,78,.500,8,16,.500,10,17,.588,8,27,35,23,5,0,12,26,96,,240,.562,.551,.205,.218,21.1,77.1,47.9,59.0,5.8,0.0,12.3,100.0,111.3,107.8,
240,36,81,.444,6,19,.316,17,21,.810,7,34,41,22,11,7,17,16,95,,240,.526,.481,.235,.259,15.2,66.7,42.3,61.1,11.2,10.8,15.9,100.0,96.9,91.8,
240,37,92,.402,7,27,.259,9,14,.643,17,39,56,20,9,2,19,19,90,,240,.458,.440,.293,.152,33.3,84.8,57.7,54.1,9.2,3.2,16.2,100.0,91.8,96.9,
240,32,82,.390,8,23,.348,13,21,.619,15,29,44,14,3,3,17,17,85,,240,.466,.439,.280,.256,31.3,76.3,51.2,43.8,3.3,4.9,15.7,100.0,94.4,128.8,
240,44,84,.524,11,23,.478,17,19,.895,9,33,42,25,11,3,8,21,116,,240,.628,.589,.274,.226,23.7,68.8,48.8,56.8,12.2,5.1,8.0,100.0,128.8,94.4,
240,45,102,.441,11,31,.355,12,16,.750,22,27,49,29,9,6,17,21,113,,240,.518,.495,.304,.157,43.1,79.4,57.6,64.4,9.1,10.5,13.5,100.0,114.3,119.4,
240,44,82,.537,14,25,.560,16,20,.800,7,29,36,24,5,9,17,17,118,,240,.650,.622,.305,.244,20.6,56.9,42.4,54.5,5.1,12.7,15.8,100.0,119.4,114.3,
240,34,81,.420,2,9,.222,40,47,.851,14,36,50,21,8,5,15,28,110,,240,.541,.432,.111,.580,34.1,70.6,54.3,61.8,8.0,7.2,12.9,100.0,109.5,104.5,
240,36,93,.387,5,24,.208,28,33,.848,15,27,42,22,4,7,15,35,105,,240,.488,.414,.258,.355,29.4,65.9,45.7,61.1,4.0,9.7,12.2,100.0,104.5,109.5,
240,36,77,.468,10,27,.370,19,24,.792,9,34,43,24,4,2,17,20,101,,240,.577,.532,.351,.312,23.1,87.2,55.1,66.7,4.3,3.4,16.3,100.0,108.7,115.2,
240,41,81,.506,10,23,.435,15,17,.882,5,30,35,28,6,6,10,17,107,,240,.605,.568,.284,.210,12.8,76.9,44.9,68.3,6.5,12.0,10.2,100.0,115.2,108.7,
240,29,86,.337,4,24,.167,19,29,.655,14,35,49,14,5,3,12,30,81,,240,.410,.360,.279,.337,24.6,79.5,48.5,48.3,5.4,4.8,10.8,100.0,86.8,99.7,
240,31,76,.408,4,14,.286,27,37,.730,9,43,52,19,5,6,11,24,93,,240,.504,.434,.184,.487,20.5,75.4,51.5,61.3,5.4,9.7,10.7,100.0,99.7,86.8,
240,32,75,.427,16,34,.471,24,30,.800,13,34,47,27,12,6,21,20,104,,240,.590,.533,.453,.400,34.2,85.0,60.3,84.4,12.9,11.5,19.2,100.0,111.9,100.1,
240,33,74,.446,11,22,.500,16,23,.696,6,25,31,19,12,4,17,20,93,,240,.553,.520,.297,.311,15.0,65.8,39.7,57.6,12.9,9.8,16.8,100.0,100.1,111.9,
240,38,88,.432,6,14,.429,8,14,.571,14,34,48,21,6,6,11,22,90,,240,.478,.466,.159,.159,29.2,77.3,52.2,55.3,6.8,10.0,10.5,100.0,101.7,110.7,
240,35,75,.467,7,15,.467,21,27,.778,10,34,44,23,6,9,12,18,98,,240,.564,.513,.200,.360,22.7,70.8,47.8,65.7,6.8,12.2,12.1,100.0,110.7,101.7,
240,37,83,.446,7,21,.333,6,7,.857,9,30,39,20,12,5,12,22,87,,240,.505,.488,.253,.084,22.0,66.7,45.3,54.1,13.8,9.3,12.2,100.0,100.0,93.1,
240,31,78,.397,6,24,.250,13,22,.591,15,32,47,14,4,9,17,17,81,,240,.462,.436,.308,.282,33.3,78.0,54.7,45.2,4.6,14.5,16.2,100.0,93.1,100.0,
240,41,91,.451,6,18,.333,24,31,.774,13,39,52,28,6,7,13,29,112,,240,.535,.484,.198,.341,29.5,68.4,51.5,68.3,6.0,9.7,11.1,100.0,112.5,106.5,
240,35,88,.398,6,16,.375,30,41,.732,18,31,49,16,7,8,12,25,106,,240,.500,.432,.182,.466,31.6,70.5,48.5,45.7,7.0,11.0,10.2,100.0,106.5,112.5,
240,35,68,.515,17,37,.459,21,27,.778,9,29,38,22,8,5,16,26,108,,240,.676,.640,.544,.397,30.0,69.0,52.8,62.9,9.4,10.9,16.7,100.0,127.2,107.2,
240,31,74,.419,12,28,.429,17,27,.630,13,21,34,16,7,2,15,21,91,,240,.530,.500,.378,.365,31.0,70.0,47.2,51.6,8.2,6.5,14.9,100.0,107.2,127.2,
240,37,80,.463,6,21,.286,11,13,.846,6,28,34,23,6,1,12,15,91,,240,.531,.500,.263,.163,14.3,71.8,42.0,62.2,6.7,1.6,12.3,100.0,102.1,112.2,
240,38,81,.469,5,18,.278,19,19,1.000,11,36,47,26,5,6,12,19,100,,240,.560,.500,.222,.235,28.2,85.7,58.0,68.4,5.6,10.2,11.8,100.0,112.2,102.1,
240,39,80,.488,8,18,.444,12,19,.632,10,31,41,26,8,4,12,25,98,,240,.555,.538,.225,.238,26.3,67.4,48.8,66.7,9.0,6.1,12.0,100.0,110.8,93.9,
240,30,81,.370,8,15,.533,15,19,.789,15,28,43,16,5,4,18,23,83,,240,.464,.420,.185,.235,32.6,73.7,51.2,53.3,5.7,6.5,16.8,100.0,93.9,110.8,
240,31,85,.365,9,21,.429,11,14,.786,13,28,41,18,5,3,14,19,82,,240,.450,.418,.247,.165,25.0,75.7,46.1,58.1,5.7,6.0,13.3,100.0,93.0,114.6,
240,37,75,.493,8,25,.320,19,25,.760,9,39,48,21,7,4,11,20,101,,240,.587,.547,.333,.333,24.3,75.0,53.9,56.8,7.9,6.3,11.3,100.0,114.6,93.0,
240,34,65,.523,6,21,.286,14,25,.560,6,35,41,23,4,3,19,27,88,,240,.579,.569,.323,.385,18.2,74.5,51.3,67.6,4.5,6.0,20.0,100.0,98.4,111.9,
240,32,81,.395,8,31,.258,28,33,.848,12,27,39,23,6,3,10,24,100,,240,.523,.444,.383,.407,25.5,81.8,48.8,71.9,6.7,6.8,9.5,100.0,111.9,98.4,
240,42,87,.483,7,16,.438,19,23,.826,6,18,24,18,11,4,7,18,110,,240,.566,.523,.184,.264,13.6,51.4,30.4,42.9,11.6,7.7,6.7,100.0,116.3,113.2,
240,40,78,.513,10,26,.385,17,18,.944,17,38,55,22,5,3,27,25,107,,240,.623,.577,.333,.231,48.6,86.4,69.6,55.0,5.3,4.2,23.9,100.0,113.2,116.3,
240,37,90,.411,7,17,.412,17,22,.773,13,38,51,22,9,4,11,21,98,,240,.492,.450,.189,.244,27.1,84.4,54.8,59.5,9.3,6.6,9.9,100.0,101.2,94.0,
240,36,82,.439,8,21,.381,11,17,.647,7,35,42,17,6,5,18,22,91,,240,.508,.488,.256,.207,15.6,72.9,45.2,47.2,6.2,6.8,16.7,100.0,94.0,101.2,
240,30,77,.390,4,22,.182,25,31,.806,6,30,36,19,6,4,8,25,89,,240,.491,.416,.286,.403,14.3,69.8,42.4,63.3,6.6,6.3,8.1,100.0,98.6,106.3,
240,35,82,.427,5,18,.278,21,29,.724,13,36,49,23,4,9,12,24,96,,240,.507,.457,.220,.354,30.2,85.7,57.6,65.7,4.4,16.4,11.2,100.0,106.3,98.6,
240,39,90,.433,9,20,.450,8,10,.800,11,32,43,25,3,9,9,23,95,,240,.503,.483,.222,.111,23.4,62.7,43.9,64.1,3.4,14.1,8.7,100.0,107.6,111.0,
240,32,87,.368,11,23,.478,23,33,.697,19,36,55,17,5,4,8,16,98,,240,.483,.431,.264,.379,37.3,76.6,56.1,53.1,5.7,5.7,7.3,100.0,111.0,107.6,
240,38,82,.463,7,19,.368,21,27,.778,5,25,30,26,12,2,14,14,104,,240,.554,.506,.232,.329,12.5,86.2,43.5,68.4,11.9,4.1,13.0,100.0,103.3,120.2,
240,43,74,.581,15,25,.600,20,20,1.000,4,35,39,29,7,3,23,22,121,,240,.731,.682,.338,.270,13.8,87.5,56.5,67.4,7.0,4.8,21.7,100.0,120.2,103.3,
240,34,73,.466,5,16,.313,22,30,.733,7,35,42,24,8,3,16,18,95,,240,.551,.500,.219,.411,17.9,66.0,45.7,70.6,8.7,4.1,15.7,100.0,103.2,93.4,
240,33,89,.371,3,15,.200,17,20,.850,18,32,50,19,10,3,14,28,86,,240,.440,.388,.169,.225,34.0,82.1,54.3,57.6,10.9,5.3,12.5,100.0,93.4,103.2,
240,39,88,.443,3,20,.150,10,12,.833,14,37,51,14,11,3,24,20,91,,240,.488,.460,.227,.136,30.4,86.0,57.3,35.9,11.0,5.8,20.5,100.0,90.8,88.8,
240,33,77,.429,8,25,.320,15,23,.652,6,32,38,22,12,12,20,18,89,,240,.511,.481,.325,.299,14.0,69.6,42.7,66.7,12.0,17.6,18.7,100.0,88.8,90.8,
240,40,80,.500,9,17,.529,13,17,.765,8,29,37,25,10,1,16,21,102,,240,.583,.556,.213,.213,21.1,85.3,51.4,62.5,10.9,2.1,15.5,100.0,111.3,99.3,
240,32,69,.464,8,21,.381,19,21,.905,5,30,35,13,11,4,18,20,91,,240,.582,.522,.304,.304,14.7,78.9,48.6,40.6,12.0,6.3,18.7,100.0,99.3,111.3,
240,37,82,.451,9,28,.321,26,31,.839,7,25,32,24,4,5,14,37,109,,240,.570,.506,.341,.378,18.4,73.5,44.4,64.9,4.0,8.9,12.8,100.0,109.6,131.7,
240,42,76,.553,8,20,.400,39,50,.780,9,31,40,21,8,3,13,30,131,,240,.668,.605,.263,.658,26.5,81.6,55.6,50.0,8.0,5.6,11.7,100.0,131.7,109.6,
240,38,92,.413,8,25,.320,8,11,.727,10,27,37,26,14,5,13,25,92,,240,.475,.457,.272,.120,20.4,71.1,42.5,68.4,14.8,9.6,11.8,100.0,97.3,99.5,
240,31,69,.449,5,17,.294,27,38,.711,11,39,50,25,7,9,19,15,94,,240,.548,.486,.246,.551,28.9,79.6,57.5,80.6,7.4,13.4,18.1,100.0,99.5,97.3,
240,30,72,.417,6,16,.375,34,40,.850,7,23,30,6,8,4,12,22,100,,240,.558,.458,.222,.556,20.0,63.9,42.3,20.0,9.2,7.1,11.8,100.0,114.9,117.2,
240,39,77,.506,7,21,.333,17,22,.773,13,28,41,26,3,8,12,26,102,,240,.588,.552,.273,.286,36.1,80.0,57.7,66.7,3.4,14.3,12.2,100.0,117.2,114.9,
265,35,90,.389,8,27,.296,16,20,.800,14,43,57,22,3,9,18,27,94,,265,.476,.433,.300,.222,28.0,86.0,57.0,62.9,3.0,12.2,15.4,100.0,92.5,94.5,
265,34,91,.374,7,17,.412,21,23,.913,7,36,43,24,7,7,12,22,96,,265,.475,.412,.187,.253,14.0,72.0,43.0,70.6,6.9,11.1,10.6,100.0,94.5,92.5,
240,31,90,.344,2,20,.100,17,19,.895,12,29,41,17,12,1,14,24,81,,240,.412,.356,.222,.211,25.0,78.4,48.2,54.8,12.4,2.2,12.5,100.0,83.8,101.4,
240,34,72,.472,10,27,.370,20,33,.606,8,36,44,18,7,6,21,20,98,,240,.566,.542,.375,.458,21.6,75.0,51.8,52.9,7.2,8.6,19.5,100.0,101.4,83.8,
240,33,90,.367,5,23,.217,16,16,1.000,8,26,34,14,6,4,7,17,87,,240,.448,.394,.256,.178,16.3,68.4,39.1,42.4,6.6,8.5,6.7,100.0,95.3,118.3,
240,40,77,.519,12,30,.400,16,19,.842,12,41,53,25,3,6,17,21,108,,240,.633,.597,.390,.247,31.6,83.7,60.9,62.5,3.3,9.0,16.6,100.0,118.3,95.3,
240,40,88,.455,5,19,.263,13,13,1.000,14,28,42,18,2,6,13,17,98,,240,.523,.483,.216,.148,32.6,75.7,52.5,45.0,2.2,10.3,12.2,100.0,108.3,111.7,
240,39,85,.459,9,27,.333,14,16,.875,9,29,38,26,6,3,12,19,101,,240,.549,.512,.318,.188,24.3,67.4,47.5,66.7,6.6,4.3,11.5,100.0,111.7,108.3,
